STATUS_CODE, URL
200,https://www.getdistributors.com/distributors/apparel-fashion/shoe-upper-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/industrial-garment-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/knitwear-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/lungis-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/dummies-mannequins-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/menswear-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/sarees-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/sequin-garments-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/shawls-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/pashmina-shawls-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/shorts-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/woven-clothing-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/zippers-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/made-ups-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/bindis-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/ribbons-laces-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/undergarments-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/military-defence-supplies-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/pareos-sarongs-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/hosiery-goods-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/gothic-clothing-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/bridal-wear-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/fashion-accessories-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/garment-accessories-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/scarves-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/stoles-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/interlinings-linings-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/boots-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/sandals-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/safety-shoes-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/slippers-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/belts-accessories-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/men-s-shoes-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/ladies-shoes-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/sport-shoes-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/children-shoes-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/lanyards-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/elastic-tapes-distributors.html
200,https://www.getdistributors.com/distributors/apparel-fashion/evening-dresses-distributors.html
